alcance,set_features,sin_seleccion,n_features,detector,es_cascada,fpr_detector,tipo,n,detectados,recall,semilla,commit,fecha
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083514,apache2,737,721,0.97829,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083514,httptunnel,133,112,0.842105,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083514,mailbomb,293,8,0.027304,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083514,mscan,996,786,0.789157,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083514,named,17,3,0.176471,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083514,processtable,685,33,0.048175,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083514,ps,15,0,0.0,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083514,saint,319,310,0.971787,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083514,sendmail,14,4,0.285714,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083514,snmpgetattack,178,11,0.061798,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083514,snmpguess,331,4,0.012085,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083514,sqlattack,2,2,1.0,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083514,udpstorm,2,0,0.0,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083514,worm,2,0,0.0,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083514,xlock,9,0,0.0,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083514,xsnoop,4,2,0.5,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083514,xterm,13,8,0.615385,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083514,__global__,3750,2004,0.5344,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.159716,apache2,737,516,0.700136,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.159716,httptunnel,133,36,0.270677,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.159716,mailbomb,293,240,0.819113,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.159716,mscan,996,341,0.342369,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.159716,named,17,10,0.588235,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.159716,processtable,685,247,0.360584,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.159716,ps,15,11,0.733333,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.159716,saint,319,245,0.768025,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.159716,sendmail,14,10,0.714286,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.159716,snmpgetattack,178,10,0.05618,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.159716,snmpguess,331,9,0.02719,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.159716,sqlattack,2,2,1.0,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.159716,udpstorm,2,0,0.0,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.159716,worm,2,0,0.0,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.159716,xlock,9,4,0.444444,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.159716,xsnoop,4,3,0.75,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.159716,xterm,13,9,0.692308,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.159716,__global__,3750,1693,0.451467,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.106992,apache2,737,703,0.953867,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.106992,httptunnel,133,121,0.909774,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.106992,mailbomb,293,0,0.0,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.106992,mscan,996,913,0.916667,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.106992,named,17,9,0.529412,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.106992,processtable,685,684,0.99854,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.106992,ps,15,11,0.733333,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.106992,saint,319,313,0.981191,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.106992,sendmail,14,12,0.857143,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.106992,snmpgetattack,178,26,0.146067,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.106992,snmpguess,331,13,0.039275,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.106992,sqlattack,2,2,1.0,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.106992,udpstorm,2,2,1.0,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.106992,worm,2,0,0.0,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.106992,xlock,9,3,0.333333,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.106992,xsnoop,4,3,0.75,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.106992,xterm,13,10,0.769231,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.106992,__global__,3750,2825,0.753333,4,df30cb2,2026-08-12T23:02:09
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.08825,apache2,737,734,0.995929,4,df30cb2,2026-08-12T23:09:58
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.08825,httptunnel,133,127,0.954887,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.08825,mailbomb,293,0,0.0,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.08825,mscan,996,974,0.977912,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.08825,named,17,6,0.352941,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.08825,processtable,685,602,0.878832,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.08825,ps,15,2,0.133333,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.08825,saint,319,316,0.990596,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.08825,sendmail,14,1,0.071429,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.08825,snmpgetattack,178,7,0.039326,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.08825,snmpguess,331,10,0.030211,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.08825,sqlattack,2,2,1.0,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.08825,udpstorm,2,2,1.0,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.08825,worm,2,0,0.0,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.08825,xlock,9,2,0.222222,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.08825,xsnoop,4,2,0.5,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.08825,xterm,13,9,0.692308,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.08825,__global__,3750,2796,0.7456,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082175,apache2,737,725,0.983718,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082175,httptunnel,133,112,0.842105,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082175,mailbomb,293,0,0.0,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082175,mscan,996,895,0.898594,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082175,named,17,7,0.411765,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082175,processtable,685,249,0.363504,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082175,ps,15,3,0.2,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082175,saint,319,311,0.974922,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082175,sendmail,14,3,0.214286,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082175,snmpgetattack,178,11,0.061798,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082175,snmpguess,331,4,0.012085,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082175,sqlattack,2,2,1.0,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082175,udpstorm,2,1,0.5,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082175,worm,2,0,0.0,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082175,xlock,9,0,0.0,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082175,xsnoop,4,3,0.75,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082175,xterm,13,9,0.692308,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082175,__global__,3750,2335,0.622667,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.163526,apache2,737,161,0.218453,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.163526,httptunnel,133,54,0.406015,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.163526,mailbomb,293,231,0.788396,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.163526,mscan,996,351,0.35241,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.163526,named,17,8,0.470588,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.163526,processtable,685,224,0.327007,4,df30cb2,2026-08-12T23:09:59
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.163526,ps,15,10,0.666667,4,df30cb2,2026-08-12T23:09:59
